Timestamp,1481_to_grid,1483_to_grid,1481_from_grid,1483_from_grid,571313115104062185,571313115104062192
2025-04-01 00:00:00,0.0,0.0,5.16,1.2,0.324,0.812
2025-04-01 00:15:00,0.0,0.0,4.68,1.14,0.313,0.804
2025-04-01 00:30:00,0.0,0.0,5.04,1.14,0.265,0.796
2025-04-01 00:45:00,0.0,0.0,3.84,1.2,0.304,0.805
2025-04-01 01:00:00,0.0,0.0,2.4,1.14,0.304,0.798
2025-04-01 01:15:00,0.0,0.0,3.12,1.14,0.312,0.805
2025-04-01 01:30:00,0.0,0.0,2.52,1.2,0.314,0.807
2025-04-01 01:45:00,0.0,0.0,2.64,1.14,0.297,0.82
2025-04-01 02:00:00,0.0,0.0,3.0,1.2,0.333,0.829
2025-04-01 02:15:00,0.0,0.0,2.64,1.14,0.301,0.801
2025-04-01 02:30:00,0.0,0.0,2.88,1.2,0.277,0.804
2025-04-01 02:45:00,0.0,0.0,3.72,1.14,0.295,0.817
2025-04-01 03:00:00,0.0,0.0,4.92,1.2,0.264,0.817
2025-04-01 03:15:00,0.0,0.0,4.92,1.14,0.294,0.817
2025-04-01 03:30:00,0.0,0.0,4.92,1.14,0.317,0.804
2025-04-01 03:45:00,0.0,0.0,4.8,1.2,0.317,0.796
2025-04-01 04:00:00,0.0,0.0,4.92,1.14,0.323,0.8
2025-04-01 04:15:00,0.0,0.0,4.8,1.14,0.317,0.822
2025-04-01 04:30:00,0.0,0.0,5.04,1.2,0.312,0.799
2025-04-01 04:45:00,0.0,0.0,5.04,1.14,0.312,0.813
2025-04-01 05:00:00,0.0,0.0,5.16,1.44,0.33,0.814
2025-04-01 05:15:00,0.0,0.0,5.76,1.5,0.86,0.836
2025-04-01 05:30:00,0.0,0.0,6.24,3.78,2.402,0.868
2025-04-01 05:45:00,0.0,0.0,6.72,3.96,1.593,0.826
2025-04-01 06:00:00,0.0,0.0,17.16,5.94,0.604,0.796
2025-04-01 06:15:00,0.0,0.0,26.64,6.36,0.608,0.91
2025-04-01 06:30:00,0.0,0.0,21.84,6.66,0.529,0.948
2025-04-01 06:45:00,0.0,0.0,15.12,6.78,0.393,0.888
2025-04-01 07:00:00,0.0,0.0,11.88,6.66,0.422,0.999
2025-04-01 07:15:00,0.0,0.0,11.52,7.02,0.324,1.193
2025-04-01 07:30:00,0.0,0.0,17.88,7.26,0.406,1.152
2025-04-01 07:45:00,0.0,0.0,12.84,4.68,0.481,1.146
2025-04-01 08:00:00,0.0,0.0,16.32,6.36,1.235,1.373
2025-04-01 08:15:00,0.0,0.0,16.92,7.14,2.135,2.326
2025-04-01 08:30:00,0.0,0.0,17.28,7.32,0.733,2.432
2025-04-01 08:45:00,0.0,0.0,11.88,7.26,1.392,2.435
2025-04-01 09:00:00,0.0,0.0,14.04,7.32,3.28,2.341
2025-04-01 09:15:00,0.0,0.0,19.32,7.08,2.125,2.46
2025-04-01 09:30:00,0.0,0.0,17.28,7.56,3.835,2.153
2025-04-01 09:45:00,0.0,0.0,11.88,7.44,2.873,2.316
2025-04-01 10:00:00,0.0,0.0,11.76,7.62,1.309,2.318
2025-04-01 10:15:00,0.0,0.0,12.0,7.68,1.325,2.55
2025-04-01 10:30:00,0.0,0.0,13.44,7.26,1.274,2.261
2025-04-01 10:45:00,0.0,0.0,12.84,7.5,3.301,2.407
2025-04-01 11:00:00,0.0,0.0,11.16,7.32,2.496,2.258
2025-04-01 11:15:00,0.0,0.0,13.2,7.44,2.959,2.199
2025-04-01 11:30:00,0.0,0.0,12.48,7.38,1.456,2.199
2025-04-01 11:45:00,0.0,0.0,12.0,7.38,1.457,2.302
2025-04-01 12:00:00,0.0,0.0,10.92,7.56,1.1,2.783
2025-04-01 12:15:00,0.0,0.0,8.64,7.62,0.909,2.258
2025-04-01 12:30:00,0.0,0.0,12.6,7.08,3.295,2.513
2025-04-01 12:45:00,0.0,0.0,12.72,7.62,3.155,2.426
2025-04-01 13:00:00,0.0,0.0,11.04,7.38,4.447,2.558
2025-04-01 13:15:00,0.0,0.0,9.84,7.44,2.393,2.614
2025-04-01 13:30:00,0.0,0.0,10.56,7.44,1.27,2.715
2025-04-01 13:45:00,0.0,0.0,6.48,7.32,1.15,2.612
2025-04-01 14:00:00,0.0,0.0,6.36,7.56,1.009,2.353
2025-04-01 14:15:00,0.0,0.0,4.68,7.62,1.208,2.324
2025-04-01 14:30:00,0.0,0.0,4.8,7.56,1.077,2.201
2025-04-01 14:45:00,0.0,0.0,4.56,7.44,1.023,2.258
2025-04-01 15:00:00,0.0,0.0,3.72,3.96,0.997,2.424
2025-04-01 15:15:00,0.0,0.0,3.36,3.9,0.887,2.599
2025-04-01 15:30:00,0.0,0.0,3.72,3.96,0.834,2.295
2025-04-01 15:45:00,0.0,0.0,3.84,3.72,0.804,2.54
2025-04-01 16:00:00,0.36,0.0,1.92,4.02,0.747,2.012
2025-04-01 16:15:00,0.12,0.0,1.56,3.78,0.724,1.625
2025-04-01 16:30:00,0.36,0.0,0.72,3.6,0.619,1.387
2025-04-01 16:45:00,0.12,0.0,0.84,3.36,0.565,1.713
2025-04-01 17:00:00,0.24,0.0,0.84,3.3,0.586,1.173
2025-04-01 17:15:00,0.0,0.0,1.2,3.24,0.564,1.415
2025-04-01 17:30:00,0.12,0.0,1.08,3.3,0.553,1.241
2025-04-01 17:45:00,0.0,0.0,2.16,3.78,0.508,1.444
2025-04-01 18:00:00,0.0,0.0,2.04,3.3,0.489,0.929
2025-04-01 18:15:00,0.0,0.0,2.88,3.0,0.432,0.904
2025-04-01 18:30:00,0.0,0.0,2.64,2.76,0.431,0.839
2025-04-01 18:45:00,0.0,0.0,3.24,2.88,0.453,1.064
2025-04-01 19:00:00,0.0,0.0,3.0,1.44,0.407,0.851
2025-04-01 19:15:00,0.0,0.0,3.48,1.26,0.446,0.83
2025-04-01 19:30:00,0.0,0.0,3.84,1.26,0.411,1.139
2025-04-01 19:45:00,0.0,0.0,3.6,1.26,0.398,0.974
2025-04-01 20:00:00,0.0,0.0,3.96,1.26,0.395,0.755
2025-04-01 20:15:00,0.0,0.0,3.72,1.32,0.407,0.768
2025-04-01 20:30:00,0.0,0.0,3.96,1.32,0.418,0.784
2025-04-01 20:45:00,0.0,0.0,3.6,1.38,0.407,0.763
2025-04-01 21:00:00,0.0,0.0,3.72,1.26,0.41,1.032
2025-04-01 21:15:00,0.0,0.0,3.84,1.14,0.4,0.864
2025-04-01 21:30:00,0.0,0.0,3.48,1.5,0.375,0.774
2025-04-01 21:45:00,0.0,0.0,3.84,1.68,0.35,0.748
2025-04-01 22:00:00,0.0,0.0,2.88,1.26,0.334,0.737
2025-04-01 22:15:00,0.0,0.0,3.24,1.2,0.333,0.735
2025-04-01 22:30:00,0.0,0.0,2.76,1.14,0.333,0.713
2025-04-01 22:45:00,0.0,0.0,2.88,1.14,0.347,0.731
2025-04-01 23:00:00,0.0,0.0,4.68,1.2,0.356,0.736
2025-04-01 23:15:00,0.0,0.0,4.92,1.14,0.358,0.747
2025-04-01 23:30:00,0.0,0.0,5.04,1.14,0.353,0.75
2025-04-01 23:45:00,0.0,0.0,5.04,1.2,0.326,0.747
2025-04-02 00:00:00,0.0,0.0,5.16,1.14,0.369,0.718
2025-04-02 00:15:00,0.0,0.0,4.8,1.2,0.311,0.741
2025-04-02 00:30:00,0.0,0.0,5.28,1.14,0.316,0.741
2025-04-02 00:45:00,0.0,0.0,4.8,1.14,0.352,0.743
2025-04-02 01:00:00,0.0,0.0,5.16,1.68,0.373,0.741
2025-04-02 01:15:00,0.0,0.0,4.8,1.5,0.34,0.792
2025-04-02 01:30:00,0.0,0.0,5.28,1.62,0.404,0.821
2025-04-02 01:45:00,0.0,0.0,4.92,1.38,0.365,0.735
2025-04-02 02:00:00,0.0,0.0,5.28,1.2,0.344,0.725
2025-04-02 02:15:00,0.0,0.0,4.92,1.14,0.325,0.739
2025-04-02 02:30:00,0.0,0.0,5.16,1.2,0.317,0.753
2025-04-02 02:45:00,0.0,0.0,4.68,1.14,0.317,0.718
2025-04-02 03:00:00,0.0,0.0,3.36,1.2,0.341,0.715
2025-04-02 03:15:00,0.0,0.0,2.76,1.14,0.338,0.755
2025-04-02 03:30:00,0.0,0.0,2.88,1.14,0.338,0.747
2025-04-02 03:45:00,0.0,0.0,2.88,1.2,0.339,0.748
2025-04-02 04:00:00,0.0,0.0,2.64,1.14,0.339,0.752
2025-04-02 04:15:00,0.0,0.0,3.0,1.14,0.336,0.758
2025-04-02 04:30:00,0.0,0.0,2.76,1.26,0.378,0.739
2025-04-02 04:45:00,0.0,0.0,3.24,1.2,0.353,0.739
2025-04-02 05:00:00,0.0,0.0,3.12,1.5,0.346,0.745
2025-04-02 05:15:00,0.0,0.0,3.48,1.44,0.353,0.741
2025-04-02 05:30:00,0.0,0.0,4.44,3.84,1.989,0.84
2025-04-02 05:45:00,0.0,0.0,4.08,3.96,0.641,0.785
2025-04-02 06:00:00,0.0,0.0,11.28,5.64,0.428,0.776
2025-04-02 06:15:00,0.0,0.0,22.2,6.24,0.497,0.865
2025-04-02 06:30:00,0.0,0.0,18.96,6.72,0.531,0.891
2025-04-02 06:45:00,0.0,0.0,18.12,6.96,1.541,0.924
2025-04-02 07:00:00,0.0,0.0,10.68,7.14,1.903,0.883
2025-04-02 07:15:00,0.0,0.0,12.48,7.02,0.438,0.858
2025-04-02 07:30:00,0.0,0.0,15.48,7.38,0.407,1.481
2025-04-02 07:45:00,0.0,0.0,15.48,7.5,0.333,1.31
2025-04-02 08:00:00,0.0,0.0,14.88,7.62,0.496,1.471
2025-04-02 08:15:00,0.0,0.0,18.48,7.2,0.642,1.548
2025-04-02 08:30:00,0.0,0.0,18.48,7.08,0.801,1.615
2025-04-02 08:45:00,0.0,0.0,20.64,7.08,2.243,1.802
2025-04-02 09:00:00,0.0,0.0,19.32,7.26,1.632,1.808
2025-04-02 09:15:00,0.0,0.0,18.36,7.02,4.322,2.114
2025-04-02 09:30:00,0.0,0.0,15.48,7.5,2.501,2.154
2025-04-02 09:45:00,0.0,0.0,12.84,7.44,1.166,2.178
2025-04-02 10:00:00,0.0,0.0,13.92,7.56,1.618,2.176
2025-04-02 10:15:00,0.0,0.0,13.32,7.26,3.807,2.128
2025-04-02 10:30:00,0.0,0.0,9.6,7.08,3.035,2.169
2025-04-02 10:45:00,0.0,0.0,9.24,7.44,4.035,2.009
2025-04-02 11:00:00,0.0,0.0,13.44,7.62,1.339,2.043
2025-04-02 11:15:00,0.0,0.0,9.24,7.26,1.182,2.483
2025-04-02 11:30:00,0.0,0.0,8.28,7.62,2.491,2.637
2025-04-02 11:45:00,0.0,0.0,16.44,7.62,2.384,2.344
2025-04-02 12:00:00,0.0,0.0,14.4,7.62,2.189,1.975
2025-04-02 12:15:00,0.0,0.0,11.64,7.5,2.477,2.08
2025-04-02 12:30:00,0.0,0.0,10.08,7.44,1.827,2.287
2025-04-02 12:45:00,0.0,0.0,9.24,7.62,1.369,2.371
2025-04-02 13:00:00,0.0,0.0,11.4,7.5,1.178,2.595
2025-04-02 13:15:00,0.0,0.0,10.68,7.26,1.261,2.581
2025-04-02 13:30:00,0.0,0.0,6.12,7.14,1.309,2.386
2025-04-02 13:45:00,0.0,0.0,6.12,7.2,1.19,2.244
2025-04-02 14:00:00,0.0,0.0,5.4,7.2,0.882,2.632
2025-04-02 14:15:00,0.0,0.0,4.2,7.56,0.841,2.447
2025-04-02 14:30:00,0.0,0.0,4.08,6.96,0.735,2.044
2025-04-02 14:45:00,0.0,0.0,3.96,7.2,0.663,1.958
2025-04-02 15:00:00,0.0,0.0,2.28,3.9,0.68,2.221
2025-04-02 15:15:00,0.0,0.0,1.8,3.72,0.631,2.123
2025-04-02 15:30:00,0.0,0.0,2.52,3.66,0.556,1.974
2025-04-02 15:45:00,0.0,0.0,3.12,3.72,0.509,1.742
2025-04-02 16:00:00,0.0,0.0,3.48,3.84,0.446,1.553
2025-04-02 16:15:00,0.0,0.0,3.6,3.66,0.496,1.477
2025-04-02 16:30:00,0.0,0.0,3.24,3.54,0.473,1.382
2025-04-02 16:45:00,0.0,0.0,3.72,3.78,0.437,1.516
2025-04-02 17:00:00,0.0,0.0,3.72,3.78,0.462,1.382
2025-04-02 17:15:00,0.0,0.0,4.2,3.6,0.439,1.341
2025-04-02 17:30:00,0.0,0.0,4.2,3.66,0.438,1.256
2025-04-02 17:45:00,0.0,0.0,5.28,3.6,0.419,1.213
2025-04-02 18:00:00,0.0,0.0,3.24,3.18,0.353,0.992
2025-04-02 18:15:00,0.0,0.0,3.12,3.18,0.308,0.909
2025-04-02 18:30:00,0.0,0.0,3.12,2.94,0.306,0.947
2025-04-02 18:45:00,0.0,0.0,3.6,2.76,0.282,0.951
2025-04-02 19:00:00,0.0,0.0,4.2,1.38,0.318,0.927
2025-04-02 19:15:00,0.0,0.0,4.68,1.44,0.32,0.899
2025-04-02 19:30:00,0.0,0.0,5.04,1.32,0.318,0.8
2025-04-02 19:45:00,0.0,0.0,4.44,1.38,0.3,0.776
2025-04-02 20:00:00,0.0,0.0,5.16,1.32,0.355,0.78
2025-04-02 20:15:00,0.0,0.0,4.92,1.5,0.351,0.754
2025-04-02 20:30:00,0.0,0.0,4.8,1.56,0.339,0.775
2025-04-02 20:45:00,0.0,0.0,4.56,1.5,0.322,0.654
2025-04-02 21:00:00,0.0,0.0,4.56,1.38,0.366,0.598
2025-04-02 21:15:00,0.0,0.0,4.56,1.26,0.327,0.601
2025-04-02 21:30:00,0.0,0.0,4.2,1.32,0.319,0.574
2025-04-02 21:45:00,0.0,0.0,4.08,1.26,0.372,0.581
2025-04-02 22:00:00,0.0,0.0,3.84,1.38,0.353,0.603
2025-04-02 22:15:00,0.0,0.0,3.84,1.62,0.33,0.637
2025-04-02 22:30:00,0.0,0.0,3.48,1.38,0.317,0.592
2025-04-02 22:45:00,0.0,0.0,2.64,1.32,0.318,0.576
2025-04-02 23:00:00,0.0,0.0,2.64,1.32,0.319,0.57
2025-04-02 23:15:00,0.0,0.0,3.0,1.26,0.317,0.564
2025-04-02 23:30:00,0.0,0.0,2.88,1.2,0.318,0.568
2025-04-02 23:45:00,0.0,0.0,2.76,1.26,0.334,0.59
2025-04-03 00:00:00,0.0,0.0,2.88,1.26,0.33,0.611
2025-04-03 00:15:00,0.0,0.0,2.76,1.26,0.32,0.598
2025-04-03 00:30:00,0.0,0.0,2.88,1.2,0.317,0.591
2025-04-03 00:45:00,0.0,0.0,3.0,1.2,0.316,0.587
2025-04-03 01:00:00,0.0,0.0,2.76,1.26,0.3,0.566
2025-04-03 01:15:00,0.0,0.0,3.0,1.14,0.364,0.565
2025-04-03 01:30:00,0.0,0.0,2.76,1.14,0.385,0.588
2025-04-03 01:45:00,0.0,0.0,2.76,1.2,0.32,0.597
2025-04-03 02:00:00,0.0,0.0,2.88,1.14,0.395,0.605
2025-04-03 02:15:00,0.0,0.0,2.76,1.14,0.32,0.576
2025-04-03 02:30:00,0.0,0.0,2.88,1.2,0.321,0.575
2025-04-03 02:45:00,0.0,0.0,2.76,1.14,0.319,0.574
2025-04-03 03:00:00,0.0,0.0,3.24,1.2,0.316,0.572
2025-04-03 03:15:00,0.0,0.0,5.04,1.14,0.319,0.576
2025-04-03 03:30:00,0.0,0.0,4.92,1.14,0.318,0.572
2025-04-03 03:45:00,0.0,0.0,5.04,1.2,0.315,0.575
2025-04-03 04:00:00,0.0,0.0,4.8,1.14,0.317,0.611
2025-04-03 04:15:00,0.0,0.0,5.04,1.14,0.317,0.592
2025-04-03 04:30:00,0.0,0.0,4.92,1.2,0.321,0.562
2025-04-03 04:45:00,0.0,0.0,5.04,1.14,0.317,0.562
2025-04-03 05:00:00,0.0,0.0,5.28,1.38,0.323,0.597
2025-04-03 05:15:00,0.0,0.0,6.12,1.74,0.323,0.608
2025-04-03 05:30:00,0.0,0.0,6.6,3.6,2.302,0.656
2025-04-03 05:45:00,0.0,0.0,7.32,3.9,1.46,0.622
2025-04-03 06:00:00,0.0,0.0,19.68,6.18,0.538,0.705
2025-04-03 06:15:00,0.0,0.0,14.4,6.6,0.507,0.795
2025-04-03 06:30:00,0.0,0.0,13.32,6.72,0.409,0.837
2025-04-03 06:45:00,0.0,0.0,15.36,7.14,0.364,0.826
2025-04-03 07:00:00,0.0,0.0,17.88,6.78,0.398,0.761
2025-04-03 07:15:00,0.0,0.0,15.12,6.78,0.356,0.744
2025-04-03 07:30:00,0.0,0.0,20.4,7.26,0.351,0.839
2025-04-03 07:45:00,0.0,0.0,15.84,7.38,0.312,1.039
2025-04-03 08:00:00,0.0,0.0,15.36,7.56,0.55,1.774
2025-04-03 08:15:00,0.0,0.0,13.56,7.44,0.828,1.449
2025-04-03 08:30:00,0.0,0.0,10.32,7.26,1.073,2.038
2025-04-03 08:45:00,0.0,0.0,14.04,7.14,0.982,2.578
2025-04-03 09:00:00,0.0,0.0,15.12,7.26,1.532,2.394
2025-04-03 09:15:00,0.0,0.0,14.52,7.32,2.312,2.08
2025-04-03 09:30:00,0.0,0.0,15.12,7.68,4.18,2.133
2025-04-03 09:45:00,0.0,0.0,19.08,7.44,4.467,2.301
2025-04-03 10:00:00,0.0,0.0,18.0,7.86,1.881,2.476
2025-04-03 10:15:00,0.0,0.0,12.72,7.5,1.316,2.448
2025-04-03 10:30:00,0.0,0.0,16.32,7.14,3.366,1.898
2025-04-03 10:45:00,0.0,0.0,14.52,7.2,3.381,2.02
2025-04-03 11:00:00,0.0,0.0,16.68,7.68,3.288,2.156
2025-04-03 11:15:00,0.0,0.0,9.6,7.2,1.317,2.251
2025-04-03 11:30:00,0.0,0.0,12.48,7.38,3.224,2.218
2025-04-03 11:45:00,0.0,0.0,11.88,7.14,1.564,2.637
2025-04-03 12:00:00,0.0,0.0,14.04,7.56,0.695,2.776
2025-04-03 12:15:00,0.0,0.0,12.48,7.14,0.757,2.252
2025-04-03 12:30:00,0.0,0.0,8.28,7.44,2.363,2.453
2025-04-03 12:45:00,0.0,0.0,7.8,7.5,2.148,2.086
2025-04-03 13:00:00,0.0,0.0,12.84,7.8,0.959,2.207
2025-04-03 13:15:00,0.0,0.0,13.56,7.26,1.017,2.149
2025-04-03 13:30:00,0.0,0.0,12.36,7.2,1.083,2.112
2025-04-03 13:45:00,0.0,0.0,6.72,7.38,1.028,2.222
2025-04-03 14:00:00,0.0,0.0,5.76,7.62,1.071,2.704
2025-04-03 14:15:00,0.0,0.0,5.04,7.14,1.058,2.485
2025-04-03 14:30:00,0.0,0.0,4.44,7.32,0.992,2.256
2025-04-03 14:45:00,0.0,0.0,4.56,7.32,0.906,2.251
2025-04-03 15:00:00,0.0,0.0,3.0,3.96,1.001,2.635
2025-04-03 15:15:00,0.0,0.0,2.52,4.02,1.008,2.167
2025-04-03 15:30:00,0.0,0.0,2.4,3.9,0.984,2.264
2025-04-03 15:45:00,0.0,0.0,2.28,4.02,0.922,2.054
2025-04-03 16:00:00,0.12,0.0,2.64,3.6,0.903,2.082
2025-04-03 16:15:00,0.0,0.0,1.8,3.54,0.881,2.174
2025-04-03 16:30:00,0.0,0.0,2.04,3.48,0.789,2.165
2025-04-03 16:45:00,0.0,0.0,2.76,3.48,0.743,1.447
2025-04-03 17:00:00,0.0,0.0,2.88,3.48,0.666,1.009
2025-04-03 17:15:00,0.0,0.0,3.48,3.6,0.646,1.539
2025-04-03 17:30:00,0.0,0.0,3.24,3.54,0.635,1.055
2025-04-03 17:45:00,0.0,0.0,4.2,3.36,0.737,1.01
2025-04-03 18:00:00,0.0,0.0,3.48,3.12,0.515,0.956
2025-04-03 18:15:00,0.0,0.0,4.08,3.0,0.341,0.844
2025-04-03 18:30:00,0.0,0.0,4.68,2.82,0.299,0.888
2025-04-03 18:45:00,0.0,0.0,4.8,2.76,0.297,0.883
2025-04-03 19:00:00,0.0,0.0,5.28,1.26,0.296,0.881
2025-04-03 19:15:00,0.0,0.0,3.72,1.2,0.297,0.879
2025-04-03 19:30:00,0.0,0.0,3.72,1.2,0.281,0.745
2025-04-03 19:45:00,0.0,0.0,3.6,1.56,0.368,0.701
2025-04-03 20:00:00,0.0,0.0,3.48,1.32,0.352,0.777
2025-04-03 20:15:00,0.0,0.0,3.72,1.32,0.333,0.773
2025-04-03 20:30:00,0.0,0.0,3.0,1.26,0.334,0.784
2025-04-03 20:45:00,0.0,0.0,3.36,1.26,0.413,0.777
2025-04-03 21:00:00,0.0,0.0,2.76,1.32,0.388,0.79
2025-04-03 21:15:00,0.0,0.0,4.56,1.26,0.363,0.797
2025-04-03 21:30:00,0.0,0.0,5.04,1.26,0.374,0.786
2025-04-03 21:45:00,0.0,0.0,5.28,1.32,0.356,0.769
2025-04-03 22:00:00,0.0,0.0,5.16,1.14,0.35,0.743
2025-04-03 22:15:00,0.0,0.0,5.52,1.2,0.35,0.596
2025-04-03 22:30:00,0.0,0.0,4.8,1.2,0.35,0.589
2025-04-03 22:45:00,0.0,0.0,5.16,1.14,0.35,0.62
2025-04-03 23:00:00,0.0,0.0,4.56,1.56,0.336,0.634
2025-04-03 23:15:00,0.0,0.0,5.16,1.32,0.307,0.653
2025-04-03 23:30:00,0.0,0.0,4.8,1.2,0.308,0.603
2025-04-03 23:45:00,0.0,0.0,5.04,1.2,0.311,0.618
2025-04-04 00:00:00,0.0,0.0,5.04,1.2,0.303,0.662
2025-04-04 00:15:00,0.0,0.0,4.92,1.14,0.287,0.638
2025-04-04 00:30:00,0.0,0.0,5.04,1.2,0.245,0.627
2025-04-04 00:45:00,0.0,0.0,5.04,1.14,0.287,0.635
2025-04-04 01:00:00,0.0,0.0,4.92,1.26,0.288,0.635
2025-04-04 01:15:00,0.0,0.0,3.48,1.14,0.285,0.627
2025-04-04 01:30:00,0.0,0.0,3.0,1.14,0.345,0.683
2025-04-04 01:45:00,0.0,0.0,2.76,1.26,0.316,0.69
2025-04-04 02:00:00,0.0,0.0,3.0,1.14,0.334,0.707
2025-04-04 02:15:00,0.0,0.0,2.64,1.14,0.318,0.69
2025-04-04 02:30:00,0.0,0.0,3.0,1.26,0.304,0.708
2025-04-04 02:45:00,0.0,0.0,2.4,1.14,0.347,0.704
2025-04-04 03:00:00,0.0,0.0,3.36,1.14,0.328,0.681
2025-04-04 03:15:00,0.0,0.0,3.96,1.08,0.306,0.67
2025-04-04 03:30:00,0.0,0.0,5.04,1.08,0.305,0.664
2025-04-04 03:45:00,0.0,0.0,5.04,1.14,0.309,0.651
2025-04-04 04:00:00,0.0,0.0,4.92,1.08,0.306,0.662
2025-04-04 04:15:00,0.0,0.0,5.04,1.14,0.303,0.679
2025-04-04 04:30:00,0.0,0.0,5.64,1.14,0.285,0.678
2025-04-04 04:45:00,0.0,0.0,4.92,1.08,0.288,0.649
2025-04-04 05:00:00,0.0,0.0,5.28,1.44,0.303,0.646
2025-04-04 05:15:00,0.0,0.0,5.52,1.44,0.319,0.637
2025-04-04 05:30:00,0.0,0.0,6.6,3.72,0.354,0.718
2025-04-04 05:45:00,0.0,0.0,7.92,4.02,0.533,0.661
2025-04-04 06:00:00,0.0,0.0,15.48,5.52,0.558,0.646
2025-04-04 06:15:00,0.0,0.0,18.84,6.3,0.539,0.798
2025-04-04 06:30:00,0.0,0.0,16.56,6.54,0.466,0.853
2025-04-04 06:45:00,0.0,0.0,15.6,7.26,0.46,0.81
2025-04-04 07:00:00,0.0,0.0,15.36,7.38,0.502,1.338
2025-04-04 07:15:00,0.0,0.0,12.36,7.26,0.446,1.012
2025-04-04 07:30:00,0.0,0.0,10.32,7.56,0.542,0.968
2025-04-04 07:45:00,0.0,0.0,11.76,7.44,0.521,1.962
2025-04-04 08:00:00,0.0,0.0,22.32,7.92,0.708,1.803
2025-04-04 08:15:00,0.0,0.0,15.0,7.38,0.995,1.476
2025-04-04 08:30:00,0.0,0.0,14.4,7.44,1.192,1.835
2025-04-04 08:45:00,0.0,0.0,15.72,7.62,1.125,2.17
2025-04-04 09:00:00,0.0,0.0,13.32,7.38,1.154,2.108
2025-04-04 09:15:00,0.0,0.0,15.24,7.2,2.757,1.953
2025-04-04 09:30:00,0.0,0.0,16.08,7.68,2.996,1.939
2025-04-04 09:45:00,0.0,0.0,11.64,7.38,4.642,2.054
2025-04-04 10:00:00,0.0,0.0,11.4,7.62,2.169,2.239
2025-04-04 10:15:00,0.0,0.0,15.6,7.8,1.353,2.237
2025-04-04 10:30:00,0.0,0.0,10.2,7.14,2.607,2.15
2025-04-04 10:45:00,0.0,0.0,13.44,7.56,3.781,2.607
2025-04-04 11:00:00,0.0,0.0,12.6,7.8,5.475,2.351
2025-04-04 11:15:00,0.0,0.0,13.8,7.2,3.856,2.414
2025-04-04 11:30:00,0.0,0.0,18.12,7.26,3.27,2.256
2025-04-04 11:45:00,0.0,0.0,16.56,7.44,1.631,2.338
2025-04-04 12:00:00,0.0,0.0,15.36,7.62,1.268,2.734
2025-04-04 12:15:00,0.0,0.0,11.64,7.5,1.25,2.287
2025-04-04 12:30:00,0.0,0.0,6.84,7.32,1.282,2.223
2025-04-04 12:45:00,0.0,0.0,9.0,7.32,1.29,2.556
2025-04-04 13:00:00,0.0,0.0,13.44,7.44,1.291,2.816
2025-04-04 13:15:00,0.0,0.0,11.16,7.44,1.311,2.887
2025-04-04 13:30:00,0.0,0.0,6.0,7.74,1.359,2.49
2025-04-04 13:45:00,0.0,0.0,6.48,7.5,1.506,2.338
2025-04-04 14:00:00,0.0,0.0,4.92,7.86,1.355,2.373
2025-04-04 14:15:00,0.0,0.0,5.4,7.68,1.323,2.671
2025-04-04 14:30:00,0.0,0.0,4.8,7.68,1.044,2.665
2025-04-04 14:45:00,0.0,0.0,5.04,8.34,1.021,2.331
2025-04-04 15:00:00,0.0,0.0,2.52,5.34,1.077,2.412
2025-04-04 15:15:00,0.12,0.0,2.04,5.46,1.063,2.099
2025-04-04 15:30:00,0.12,0.0,1.56,5.46,0.838,2.119
2025-04-04 15:45:00,0.0,0.0,1.56,5.52,0.827,1.926
2025-04-04 16:00:00,0.48,0.0,0.96,5.34,0.843,1.748
2025-04-04 16:15:00,0.36,0.0,0.6,5.64,0.706,1.523
2025-04-04 16:30:00,0.6,0.0,0.6,5.64,0.617,1.601
2025-04-04 16:45:00,0.24,0.0,1.8,5.82,0.579,1.848
2025-04-04 17:00:00,0.36,0.0,1.32,5.76,0.39,1.546
2025-04-04 17:15:00,0.0,0.0,2.16,6.0,0.338,1.427
2025-04-04 17:30:00,0.12,0.0,1.8,5.7,0.323,1.367
2025-04-04 17:45:00,0.0,0.0,2.04,5.52,0.338,1.655
2025-04-04 18:00:00,0.0,0.0,2.16,5.1,0.335,1.746
2025-04-04 18:15:00,0.0,0.0,2.88,4.92,0.319,1.67
2025-04-04 18:30:00,0.0,0.0,2.88,5.04,0.316,1.182
2025-04-04 18:45:00,0.0,0.0,3.24,5.04,0.305,1.232
2025-04-04 19:00:00,0.0,0.0,3.96,3.3,0.322,1.136
2025-04-04 19:15:00,0.0,0.0,3.72,3.3,0.324,0.918
2025-04-04 19:30:00,0.0,0.0,4.56,3.36,0.321,1.202
2025-04-04 19:45:00,0.0,0.0,4.68,3.3,0.356,1.036
2025-04-04 20:00:00,0.0,0.0,4.56,3.06,0.376,0.903
2025-04-04 20:15:00,0.0,0.0,4.68,3.0,0.33,0.904
2025-04-04 20:30:00,0.0,0.0,4.08,2.4,0.338,0.903
2025-04-04 20:45:00,0.0,0.0,3.84,2.34,0.31,0.858
2025-04-04 21:00:00,0.0,0.0,3.96,2.22,0.312,1.272
2025-04-04 21:15:00,0.0,0.0,4.32,2.22,0.293,0.961
2025-04-04 21:30:00,0.0,0.0,4.56,2.28,0.311,0.942
2025-04-04 21:45:00,0.0,0.0,4.2,2.22,0.313,0.872
